Month,Year,Plot,Replicate,Species,percent_cover,abundance
JULY,2017,TP,U3,JUBU,6,23
JULY,2017,TP,U3,SIBE,2,4
JULY,2017,TP,U3,ZEMU,1,2
JULY,2017,TP,U3,EPBR,1,2
JULY,2017,TP,U3,BARE,20,80
JULY,2017,TP,U3,VUMY,1,2
JULY,2017,TP,T3,CYER,30,50
JULY,2017,TP,T3,HOBR,10,30
JULY,2017,TP,T3,JUBU,50,80
JULY,2017,TP,T3,POMO,1,3
JULY,2017,TP,T3,JUPA,3,8
JULY,2017,TP,T3,BARE,10,70
AUGUST,2017,WT2,U2,STPU,67,100
AUGUST,2017,WT2,U2,THATCH,20,30
AUGUST,2017,WT2,U2,BARE,13,15
AUGUST,2017,WT2,T1,CYER,8,15
AUGUST,2017,WT2,T1,ZEMU,6,12
AUGUST,2017,WT2,T1,CEPA,3,10
AUGUST,2017,WT2,T1,HOBR,20,57
AUGUST,2017,WT2,T1,JUPA,4,10
AUGUST,2017,WT2,T1,ELMA,25,32
AUGUST,2017,WT2,T1,THATCH,20,40
AUGUST,2017,WT2,T1,RUSA,1,2
AUGUST,2017,WT2,T1,BARE,15,30
AUGUST,2017,WT2,U1,STPU,66,100
AUGUST,2017,WT2,U1,CEPA,24,30
AUGUST,2017,WT2,U1,BARE,20,30
AUGUST,2017,WT2,U1,THATCH,5,10
AUGUST,2017,WT2,C1,SCPU,25,30
AUGUST,2017,WT2,C1,ELMA,42,75
AUGUST,2017,WT2,C1,BARE,33,50
AUGUST,2017,WT2,C2,ELMA,97,100
AUGUST,2017,WT2,C2,BARE,3,7
AUGUST,2017,WT2,C3,ELMA,95,100
AUGUST,2017,WT2,C3,BARE,5,12
AUGUST,2017,WT2,T3,ELMA,18,33
AUGUST,2017,WT2,T3,DISP,81,100
AUGUST,2017,WT2,T3,PHLE,1,2
AUGUST,2017,WT2,T2,BOMA,8,14
AUGUST,2017,WT2,T2,DISP,65,85
AUGUST,2017,WT2,T2,ELMA,38,50
AUGUST,2017,WT2,U3,STPU,65,90
AUGUST,2017,WT2,U3,CEPA,12,19
AUGUST,2017,WT2,U3,BARE,25,30
AUGUST,2017,RT,U1,STPU,20,100
AUGUST,2017,RT,U1,EPBR,1,2
AUGUST,2017,RT,U1,SYSU,1,2
AUGUST,2017,RT,U1,VUMY,2,15
AUGUST,2017,RT,U1,BARE,77,100
AUGUST,2017,WT1,U1,STPU,42,100
AUGUST,2017,WT1,U1,BARE,55,100
AUGUST,2017,WT1,U1,THATCH,3,15
AUGUST,2017,WT1,T1,JUME,65,0
AUGUST,2017,WT1,T1,HOBR,2,4
AUGUST,2017,WT1,T1,ELMA,1,2
AUGUST,2017,WT1,T1,BARE,1,1
AUGUST,2017,WT1,T1,THATCH,4,7
AUGUST,2017,WT1,T1,CAPR,37,60
AUGUST,2017,WT1,C1,ELMA,89,100
AUGUST,2017,WT1,C1,ALTR,1,2
AUGUST,2017,WT1,C1,BARE,3,5
AUGUST,2017,WT1,C1,THATCH,7,15
AUGUST,2017,WT1,C2,JUPH,70,75
AUGUST,2017,WT1,C2,BARE,25,30
AUGUST,2017,WT1,C2,THATCH,5,10
AUGUST,2017,WT1,C3,ELMA,97,100
AUGUST,2017,WT1,C3,BARE,3,5
AUGUST,2017,WT1,T2,CYER,2,4
AUGUST,2017,WT1,T2,JUPA,2,4
AUGUST,2017,WT1,T2,CAPR,38,70
AUGUST,2017,WT1,T2,JUME,35,40
AUGUST,2017,WT1,T2,HOBR,5,10
AUGUST,2017,WT1,T2,CEPA,7,12
AUGUST,2017,WT1,T2,JUBU,2,6
AUGUST,2017,WT1,T2,BARE,10,30
AUGUST,2017,WT1,T3,ZEMU,6,19
AUGUST,2017,WT1,T3,CYER,35,50
AUGUST,2017,WT1,T3,JUOC,2,5
AUGUST,2017,WT1,T3,EPBR,1,1
AUGUST,2017,WT1,T3,JUPA,15,20
AUGUST,2017,WT1,T3,JUTE,6,9
AUGUST,2017,WT1,T3,ALTR,2,4
AUGUST,2017,WT1,T3,ELMA,13,15
AUGUST,2017,WT1,U3,STPU,35,80
AUGUST,2017,WT1,U3,HOBR,5,12
AUGUST,2017,WT1,U3,VELA,2,7
AUGUST,2017,WT1,U3,POMO,1,1
AUGUST,2017,WT1,U3,HEGR,1,3
AUGUST,2017,WT1,U3,ZEMU,8,18
AUGUST,2017,WT1,U3,SYSU,1,4
AUGUST,2017,WT1,U3,BARE,50,80
AUGUST,2017,TP,C1,JUPH,94,100
AUGUST,2017,TP,C1,BARE,6,15
AUGUST,2017,TP,C2,ELMA,50,100
AUGUST,2017,TP,C2,BARE,50,100
AUGUST,2017,TP,C3,DISP,6,45
AUGUST,2017,TP,C3,ELMA,80,100
AUGUST,2017,TP,C3,BARE,18,90
AUGUST,2017,TP,T3,CYER,31,50
AUGUST,2017,TP,T3,HOBR,12,20
AUGUST,2017,TP,T3,JUPA,3,7
AUGUST,2017,TP,T3,JUBU,20,50
AUGUST,2017,TP,T3,SYSU,1,1
AUGUST,2017,TP,T3,POMO,1,2
AUGUST,2017,TP,T3,BARE,25,70
AUGUST,2017,TP,T3,THATCH,8,15
AUGUST,2017,TP,U3,JUBU,7,21
AUGUST,2017,TP,U3,HOBR,40,100
AUGUST,2017,TP,U3,SIBE,1,2
AUGUST,2017,TP,U3,ZEMU,1,2
AUGUST,2017,TP,U3,BARE,15,25
AUGUST,2017,TP,U3,THATCH,35,100
AUGUST,2017,TP,U3,EPBR,1,1
AUGUST,2017,TP,T2,JUPA,2,10
AUGUST,2017,TP,T2,HOBR,1,2
AUGUST,2017,TP,T2,ZEMU,1,2
AUGUST,2017,TP,T2,JUBU,40,61
AUGUST,2017,TP,T2,EPBR,1,14
AUGUST,2017,TP,T2,CYER,5,12
AUGUST,2017,TP,T2,RUSA,1,1
AUGUST,2017,TP,T2,SYSU,1,2
AUGUST,2017,TP,T2,BARE,33,50
AUGUST,2017,TP,T2,THATCH,15,50
AUGUST,2018,CS,U2,HOBR,70,100
AUGUST,2018,CS,U2,MALE,4,62
AUGUST,2018,CS,U2,SYSU,1,5
AUGUST,2018,CS,U2,BARE,5,52
AUGUST,2018,CS,U2,THATCH,20,100
AUGUST,2018,CS,U1,STPU,35,100
AUGUST,2018,CS,U1,MALE,12,84
AUGUST,2018,CS,U1,HOBR,2,5
AUGUST,2018,CS,U1,EXCA,13,23
AUGUST,2018,CS,U1,THATCH,14,96
AUGUST,2018,CS,U1,BARE,15,44
AUGUST,2018,CS,U3,EXCA,2,7
AUGUST,2018,CS,U3,SYSU,1,3
AUGUST,2018,CS,U3,HOBR,40,100
AUGUST,2018,CS,U3,BARE,55,100
AUGUST,2018,CS,U3,THATCH,6,100
AUGUST,2018,CS,T1,EPBR,2,11
AUGUST,2018,CS,T1,ERCA,1,1
AUGUST,2018,CS,T1,SYSU,5,76
AUGUST,2018,CS,T1,CYER,40,100
AUGUST,2018,CS,T1,HOBR,2,9
AUGUST,2018,CS,T1,BARE,45,98
AUGUST,2018,CS,T1,THATCH,6,17
AUGUST,2018,CS,T3,CAPR,65,94
AUGUST,2018,CS,T3,FRSA,17,26
AUGUST,2018,CS,T3,SYSU,1,3
AUGUST,2018,CS,T3,DISP,6,15
AUGUST,2018,CS,T3,THATCH,10,25
AUGUST,2018,CS,T3,BARE,2,6
AUGUST,2018,CS,T2,DISP,85,100
AUGUST,2018,CS,T2,BOMA,3,8
AUGUST,2018,CS,T2,MALE,1,1
AUGUST,2018,CS,T2,ELMA,3,28
AUGUST,2018,CS,T2,EPBR,1,1
AUGUST,2018,CS,T2,CYER,1,2
AUGUST,2018,CS,T2,BARE,2,8
AUGUST,2018,CS,T2,THATCH,5,14
AUGUST,2018,CS,C1,BOMA,8,21
AUGUST,2018,CS,C1,JUME,80,100
AUGUST,2018,CS,C1,ERVA,3,7
AUGUST,2018,CS,C1,SYSU,2,5
AUGUST,2018,CS,C1,BARE,2,9
AUGUST,2018,CS,C1,ELMA,6,32
AUGUST,2018,CS,C3,ELMA,80,100
AUGUST,2018,CS,C3,SYSU,2,38
AUGUST,2018,CS,C3,CYER,6,16
AUGUST,2018,CS,C3,BARE,11,58
AUGUST,2018,CS,C3,ERVA,2,4
AUGUST,2018,CS,C2,SYSU,5,34
AUGUST,2018,CS,C2,ELMA,95,100
AUGUST,2018,CS,C2,CYER,1,4
AUGUST,2018,PH1,U1,MALE,3,38
AUGUST,2018,PH1,U1,SIBE,3,16
AUGUST,2018,PH1,U1,STPU,33,98
AUGUST,2018,PH1,U1,THATCH,57,100
AUGUST,2018,PH1,U1,BARE,4,12
AUGUST,2018,PH1,T1,MALE,3,30
AUGUST,2018,PH1,T1,ERVA,6,31
AUGUST,2018,PH1,T1,FRSA,2,6
AUGUST,2018,PH1,T1,ELMA,80,100
AUGUST,2018,PH1,T1,THATCH,9,16
AUGUST,2018,PH1,T1,BARE,4,18
AUGUST,2018,PH1,U2,ASFA,2,12
AUGUST,2018,PH1,U2,SIBE,22,78
AUGUST,2018,PH1,U2,HOBR,40,80
AUGUST,2018,PH1,U2,STPU,9,17
AUGUST,2018,PH1,U2,MALE,5,45
AUGUST,2018,PH1,U2,EXCA,1,4
AUGUST,2018,PH1,U2,THATCH,21,60
AUGUST,2018,PH1,U2,BARE,1,9
AUGUST,2018,PH1,T2,JUPA,40,63
AUGUST,2018,PH1,T2,ERVA,40,60
AUGUST,2018,PH1,T2,MALE,3,9
AUGUST,2018,PH1,T2,ELMA,18,38
AUGUST,2018,PH1,T2,THATCH,5,14
AUGUST,2018,PH1,C1,SYSU,2,36
AUGUST,2018,PH1,C1,MALE,3,11
AUGUST,2018,PH1,C1,ELMA,97,100
AUGUST,2018,PH1,C2,SYSU,2,25
AUGUST,2018,PH1,C2,MALE,2,10
AUGUST,2018,PH1,C2,ERVA,5,10
AUGUST,2018,PH1,C2,ELMA,97,100
AUGUST,2018,PH1,C3,SYSU,9,95
AUGUST,2018,PH1,C3,MALE,2,10
AUGUST,2018,PH1,C3,BARE,4,29
AUGUST,2018,PH1,C3,ELMA,85,100
AUGUST,2018,PH1,C3,ERVA,1,4
AUGUST,2018,PH1,T3,JUPA,5,21
AUGUST,2018,PH1,T3,ERVA,25,63
AUGUST,2018,PH1,T3,ELMA,61,98
AUGUST,2018,PH1,T3,FEPE,1,5
AUGUST,2018,PH1,T3,POMO,1,6
AUGUST,2018,PH1,T3,BARE,6,46
AUGUST,2018,PH1,T3,MALE,1,3
AUGUST,2018,PH1,U3,STPU,56,100
AUGUST,2018,PH1,U3,CAMA,1,2
AUGUST,2018,PH1,U3,THATCH,40,100
AUGUST,2018,PH1,U3,CAPR,1,1
AUGUST,2018,PH1,U3,BRHO,1,1
AUGUST,2018,PH1,U3,HOBR,1,1
AUGUST,2018,PH1,U3,ESCA,1,1
AUGUST,2017,TP,U2,EPBR,5,100
AUGUST,2017,TP,U2,STPU,45,75
AUGUST,2017,TP,U2,ZEMU,6,29
AUGUST,2017,TP,U2,ASFA,1,4
AUGUST,2017,TP,U2,BARE,20,50
AUGUST,2017,TP,U2,THATCH,10,32
AUGUST,2017,TP,T1,CYER,40,70
AUGUST,2017,TP,T1,RUSA,3,6
AUGUST,2017,TP,T1,DISP,7,22
AUGUST,2017,TP,T1,ELMA,1,5
AUGUST,2017,TP,T1,HOBR,3,5
AUGUST,2017,TP,T1,JUBU,1,3
AUGUST,2017,TP,T1,BARE,45,80
AUGUST,2017,TP,U1,SIBE,20,30
AUGUST,2017,TP,U1,STPU,30,50
AUGUST,2017,TP,U1,EPBR,2,34
AUGUST,2017,TP,U1,LUSU,2,4
AUGUST,2017,TP,U1,THATCH,7,16
AUGUST,2017,TP,U1,BARE,39,50
AUGUST,2017,MS,U2,SYSU,9,18
AUGUST,2017,MS,U2,HEGR,10,20
AUGUST,2017,MS,U2,ELGL,5,16
AUGUST,2017,MS,U2,EPBR,4,10
AUGUST,2017,MS,U2,BARE,72,95
AUGUST,2017,MS,U3,STPU,3,9
AUGUST,2017,MS,U3,BARE,96,100
AUGUST,2017,MS,U3,POAVDE,1,5
AUGUST,2017,MS,T3,BOMA,5,21
AUGUST,2017,MS,T3,ELMA,75,90
AUGUST,2017,MS,T3,CRSC,1,1
AUGUST,2017,MS,T3,BARE,17,35
AUGUST,2017,MS,T3,MEPO,1,1
AUGUST,2017,MS,T3,POAVDE,1,1
AUGUST,2017,MS,C2,BARE,100,100
AUGUST,2017,MS,C1,BARE,100,100
AUGUST,2017,MS,C3,BARE,100,100
AUGUST,2017,MS,T2,CEPA,3,11
AUGUST,2017,MS,T2,SYSU,2,4
AUGUST,2017,MS,T2,BARE,94,100
AUGUST,2017,MS,T2,LYHY,1,3
AUGUST,2017,MS,T3,JUPA,4,10
AUGUST,2017,MS,T3,DISP,14,32
AUGUST,2017,MS,T3,ELMA,11,25
AUGUST,2017,MS,T3,CEPA,1,2
AUGUST,2017,MS,T3,CRSC,1,1
AUGUST,2017,MS,T3,MEIN,1,1
AUGUST,2017,MS,T3,BARE,68,95
AUGUST,2017,MS,U1,STPU,25,40
AUGUST,2017,MS,U1,OXCA,1,6
AUGUST,2017,MS,U1,BARE,75,9
AUGUST,2017,RT,T1,JUPA,2,7
AUGUST,2017,RT,T1,JUBU,9,23
AUGUST,2017,RT,T1,HOBR,2,5
AUGUST,2017,RT,T1,CYER,1,2
AUGUST,2017,RT,T1,SYSU,1,2
AUGUST,2017,RT,T1,RUSA,1,2
AUGUST,2017,RT,T1,BARE,60,70
AUGUST,2017,RT,T1,DISP,15,46
AUGUST,2017,RT,T1,THATCH,10,30
AUGUST,2017,RT,C1,JUPH,95,100
AUGUST,2017,RT,C1,DISP,1,3
AUGUST,2017,RT,C1,BARE,4,15
AUGUST,2017,RT,C2,JUPH,84,100
AUGUST,2017,RT,C2,ELMA,8,25
AUGUST,2017,RT,C2,BARE,8,21
AUGUST,2017,RT,C3,JUPH,80,100
AUGUST,2017,RT,C3,BARE,20,60
AUGUST,2017,RT,C3,DSIP,1,1
AUGUST,2017,RT,T3,POMO,1,1
AUGUST,2017,RT,T3,PHLE,2,6
AUGUST,2017,RT,T3,ALSA,5,16
AUGUST,2017,RT,T3,ELMA,6,7
AUGUST,2017,RT,T3,JUBU,20,40
AUGUST,2017,RT,T3,DISP,27,50
AUGUST,2017,RT,T3,HOBR,2,7
AUGUST,2017,RT,T3,THATCH,30,50
AUGUST,2017,RT,T3,BARE,5,10
AUGUST,2017,RT,T3,RUSA,1,2
AUGUST,2017,RT,T3,SYSU,1,3
AUGUST,2017,RT,U3,STPU,28,50
AUGUST,2017,RT,U3,FEPE,1,2
AUGUST,2017,RT,U3,BRDI,2,3
AUGUST,2017,RT,U3,THATCH,36,80
AUGUST,2017,RT,U3,BARE,30,60
AUGUST,2017,RT,U3,VUMY,2,4
AUGUST,2017,RT,U3,COFI,1,1
AUGUST,2017,RT,U2,EPCA,35,41
AUGUST,2017,RT,U2,STPU,26,50
AUGUST,2017,RT,U2,SIBE,2,3
AUGUST,2017,RT,U2,THATCH,4,20
AUGUST,2017,RT,U2,BARE,33,50
AUGUST,2017,RT,T2,RUSA,8,13
AUGUST,2017,RT,T2,JUPA,4,6
AUGUST,2017,RT,T2,CEPA,1,4
AUGUST,2017,RT,T2,SYSU,2,6
AUGUST,2017,RT,T2,BOMA,2,6
AUGUST,2017,RT,T2,ELMA,4,10
AUGUST,2017,RT,T2,ALSA,60,65
AUGUST,2017,RT,T2,THATCH,8,10
AUGUST,2017,RT,T2,BARE,10,30
AUGUST,2017,RT,T2,ASFA,1,1
AUGUST,2017,CS,U2,EXCA,11,17
AUGUST,2017,CS,U2,MALE,6,36
AUGUST,2017,CS,U2,HOBR,40,90
AUGUST,2017,CS,U2,BARE,43,70
AUGUST,2017,CS,U1,STPU,25,78
AUGUST,2017,CS,U1,HOBR,3,8
AUGUST,2017,CS,U1,EXCA,11,14
AUGUST,2017,CS,U1,MALE,9,80
AUGUST,2017,CS,U1,BARE,52,90
AUGUST,2017,CS,U3,HOBR,40,95
AUGUST,2017,CS,U3,BARE,60,100
AUGUST,2017,CS,T1,CYER,75,90
AUGUST,2017,CS,T1,HOBR,1,2
AUGUST,2017,CS,T1,SYSU,2,6
AUGUST,2017,CS,T1,BARE,25,50
AUGUST,2017,CS,T3,SYSU,1,3
AUGUST,2017,CS,T3,CYER,3,8
AUGUST,2017,CS,T3,HOBR,1,2
AUGUST,2017,CS,T3,FRSA,16,22
AUGUST,2017,CS,T3,DISP,5,10
AUGUST,2017,CS,T3,CAPR,65,90
AUGUST,2017,CS,T3,POIN,1,1
AUGUST,2017,CS,T3,BARE,9,30
AUGUST,2017,CS,T2,BOMA,4,13
AUGUST,2017,CS,T2,CYER,1,5
AUGUST,2017,CS,T2,MALE,3,13
AUGUST,2017,CS,T2,ELMA,1,10
AUGUST,2017,CS,T2,DISP,80,90
AUGUST,2017,CS,T2,BARE,12,25
AUGUST,2017,CS,C1,ELMA,55,100
AUGUST,2017,CS,C1,CER,15,30
AUGUST,2017,CS,C1,SYSU,1,14
AUGUST,2017,CS,C1,ERVA,1,2
AUGUST,2017,CS,C1,BARE,30,100
AUGUST,2017,CS,C3,ELMA,2,5
AUGUST,2017,CS,C3,BOMA,4,8
AUGUST,2017,CS,C3,JUME,57,98
AUGUST,2017,CS,C3,ERVA,3,10
AUGUST,2017,CS,C3,SYSU,1,1
AUGUST,2017,CS,C3,BARE,22,85
AUGUST,2017,CS,C2,ELMA,99,100
AUGUST,2017,CS,C2,SYSU,1,1
AUGUST,2017,CS,C2,BARE,1,10
AUGUST,2017,PH1,C1,ELMA,99,100
AUGUST,2017,PH1,C1,MALE,2,5
AUGUST,2017,PH1,C1,BARE,1,2
AUGUST,2017,PH1,C2,ELMA,98,100
AUGUST,2017,PH1,C2,ERVA,4,15
AUGUST,2017,PH1,C2,MALE,1,5
AUGUST,2017,PH1,C2,BARE,1,10
AUGUST,2017,PH1,C3,ELMA,95,100
AUGUST,2017,PH1,C3,ERVA,4,15
AUGUST,2017,PH1,C3,MALE,1,2
AUGUST,2017,PH1,C3,BARE,2,40
AUGUST,2017,PH1,T1,ELMA,82,100
AUGUST,2017,PH1,T1,ERVA,4,15
AUGUST,2017,PH1,T1,SYSU,3,10
AUGUST,2017,PH1,T1,JUBU,5,11
AUGUST,2017,PH1,T1,ZEMU,2,14
AUGUST,2017,PH1,T1,FRSA,1,5
AUGUST,2017,PH1,T1,MALE,1,4
AUGUST,2017,PH1,T1,BARE,2,20
AUGUST,2017,PH1,T3,ELMA,25,60
AUGUST,2017,PH1,T3,JUPA,5,10
AUGUST,2017,PH1,T3,ZEMU,4,50
AUGUST,2017,PH1,T3,ERVA,45,85
AUGUST,2017,PH1,T3,JUBU,2,6
AUGUST,2017,PH1,T3,BARE,9,65
AUGUST,2017,PH1,U3,STPU,55,90
AUGUST,2017,PH1,U3,HOBR,3,12
AUGUST,2017,PH1,U3,THATCH,40,60
AUGUST,2017,PH1,U3,JUBU,1,2
AUGUST,2017,PH1,U3,BARE,5,13
AUGUST,2017,PH1,U1,STPU,50,95
AUGUST,2017,PH1,U1,SIBE,2,14
AUGUST,2017,PH1,U1,MALE,3,18
AUGUST,2017,PH1,U1,THATCH,7,15
AUGUST,2017,PH1,U1,BARE,11,40
AUGUST,2017,PH1,T2,JUPA,35,45
AUGUST,2017,PH1,T2,ELMA,13,30
AUGUST,2017,PH1,T2,ERVA,55,75
AUGUST,2017,PH1,T2,MALE,2,15
AUGUST,2017,PH1,T2,BARE,4,10
AUGUST,2017,PH1,U2,STPU,8,25
AUGUST,2017,PH1,U2,HOBR,40,70
AUGUST,2017,PH1,U2,SIBE,22,43
AUGUST,2017,PH1,U2,MALE,3,15
AUGUST,2017,PH1,U2,ASFA,3,6
AUGUST,2017,PH1,U2,JUBU,1,5
AUGUST,2017,PH1,U2,THATCH,7,12
AUGUST,2017,PH1,U2,BARE,2,5
SEPTEMBER,2017,TP,C1,JUPH,97,100
SEPTEMBER,2017,TP,C2,ELMA,60,100
SEPTEMBER,2017,TP,C3,DISP,4,45
SEPTEMBER,2017,TP,C3,ELMA,70,100
SEPTEMBER,2017,TP,T3,JUPA,3,9
SEPTEMBER,2017,TP,T3,CYER,28,48
SEPTEMBER,2017,TP,T3,HOBR,14,21
SEPTEMBER,2017,TP,T3,JUBU,15,50
SEPTEMBER,2017,TP,T3,BARE,15,50
SEPTEMBER,2017,TP,T3,THATCH,20,50
SEPTEMBER,2017,TP,U3,HOBR,35,80
SEPTEMBER,2017,TP,U3,SIBE,1,3
SEPTEMBER,2017,TP,U3,JUBU,6,14
SEPTEMBER,2017,TP,U3,THATCH,35,80
SEPTEMBER,2017,TP,U3,BARE,22,50
SEPTEMBER,2017,TP,U3,ZEMU,1,2
SEPTEMBER,2017,TP,T2,JUPA,2,6
SEPTEMBER,2017,TP,T2,JUBU,18,46
SEPTEMBER,2017,TP,T2,EPBR,1,7
SEPTEMBER,2017,TP,T2,CYER,3,8
SEPTEMBER,2017,TP,T2,SYSU,1,2
SEPTEMBER,2017,TP,T2,BARE,25,40
SEPTEMBER,2017,TP,T2,THATCH,50,80
SEPTEMBER,2017,TP,T2,HOBR,1,1
SEPTEMBER,2017,TP,T1,CYER,40,60
SEPTEMBER,2017,TP,T1,HOBR,1,5
SEPTEMBER,2017,TP,T1,DISP,8,20
SEPTEMBER,2017,TP,T1,RUSA,2,3
SEPTEMBER,2017,TP,T1,JUBU,1,2
SEPTEMBER,2017,TP,T1,ZEMU,1,2
SEPTEMBER,2017,TP,T1,BARE,42,60
SEPTEMBER,2017,TP,T1,THATCH,2,10
SEPTEMBER,2017,TP,T1,ELMA,3,12
SEPTEMBER,2017,TP,U1,EPBR,2,26
SEPTEMBER,2017,TP,U1,STPU,30,60
SEPTEMBER,2017,TP,U1,SIBE,10,17
SEPTEMBER,2017,TP,U1,BARE,22,50
SEPTEMBER,2017,TP,U1,THATCH,36,100
SEPTEMBER,2017,MS,U2,HEGR,2,4
SEPTEMBER,2017,MS,U2,ELGL,6,16
SEPTEMBER,2017,MS,U2,BARE,92,100
SEPTEMBER,2017,MS,U3,STPU,3,9
SEPTEMBER,2017,MS,U3,SYSU,1,1
SEPTEMBER,2017,MS,U3,BARE,96,100
SEPTEMBER,2017,TP,C1,BARE,3,5
SEPTEMBER,2017,TP,C2,BARE,40,80
SEPTEMBER,2017,TP,C3,BARE,30,50
SEPTEMBER,2017,MS,T1,ELMA,82,100
SEPTEMBER,2017,MS,T1,BOMA,11,33
SEPTEMBER,2017,MS,T1,CYER,1,1
SEPTEMBER,2017,MS,T1,BARE,6,10
SEPTEMBER,2017,MS,T2,ELMA,1,4
SEPTEMBER,2017,MS,T2,CEPA,4,10
SEPTEMBER,2017,MS,T2,SYSU,2,3
SEPTEMBER,2017,MS,T2,BARE,93,98
SEPTEMBER,2017,MS,C1,BARE,100,100
SEPTEMBER,2017,MS,C1,BARE,100,100
SEPTEMBER,2017,MS,C3,BARE,100,100
SEPTEMBER,2017,MS,T3,JUPA,3,5
SEPTEMBER,2017,MS,T3,DISP,20,38
SEPTEMBER,2017,MS,T3,ELMA,15,29
SEPTEMBER,2017,MS,T3,CEPA,1,3
SEPTEMBER,2017,MS,T3,BARE,61,80
SEPTEMBER,2017,MS,U1,STPU,25,52
SEPTEMBER,2017,MS,U1,BARE,75,80
SEPTEMBER,2017,RT,U1,STPU,17,41
SEPTEMBER,2017,RT,U1,EPBR,1,1
SEPTEMBER,2017,RT,U1,THATCH,41,90
SEPTEMBER,2017,RT,U1,BARE,41,90
SEPTEMBER,2017,RT,T1,DISP,18,43
SEPTEMBER,2017,RT,T1,JUPA,2,5
SEPTEMBER,2017,RT,T1,HOBR,1,1
SEPTEMBER,2017,RT,T1,CYER,1,1
SEPTEMBER,2017,RT,T1,RUSA,1,2
SEPTEMBER,2017,RT,T1,BARE,48,90
SEPTEMBER,2017,RT,T1,THATCH,29,90
SEPTEMBER,2017,RT,C1,JUPH,96,100
SEPTEMBER,2017,RT,C1,DISP,1,1
SEPTEMBER,2017,RT,C1,BARE,3,8
SEPTEMBER,2017,RT,C2,JUPH,96,100
SEPTEMBER,2017,RT,C2,BARE,4,6
SEPTEMBER,2017,RT,C3,JUPH,86,90
SEPTEMBER,2017,RT,C3,DISP,1,1
SEPTEMBER,2017,RT,C3,BARE,13,18
SEPTEMBER,2017,RT,T3,DISP,30,100
SEPTEMBER,2017,RT,T3,HOBR,2,6
SEPTEMBER,2017,RT,T3,ELMA,10,12
SEPTEMBER,2017,RT,T3,BARE,5,7
SEPTEMBER,2017,RT,T3,THATCH,40,50
SEPTEMBER,2017,RT,T3,JUBU,11,28
SEPTEMBER,2017,RT,T3,PHLE,1,2
SEPTEMBER,2017,RT,T3,SYSU,1,2
SEPTEMBER,2017,RT,T2,JUPA,5,9
SEPTEMBER,2017,RT,T2,RUSA,7,15
SEPTEMBER,2017,RT,T2,CEPA,1,2
SEPTEMBER,2017,RT,T2,BOMA,1,2
SEPTEMBER,2017,RT,T2,SYSU,1,5
SEPTEMBER,2017,RT,T2,ELMA,1,3
SEPTEMBER,2017,RT,T2,JUBU,2,4
SEPTEMBER,2017,RT,T2,THATCH,72,89
SEPTEMBER,2017,RT,T2,BARE,9,10
SEPTEMBER,2017,RT,T2,ASFA,1,1
SEPTEMBER,2017,RT,U3,STPU,42,55
SEPTEMBER,2017,RT,U3,COFI,1,1
SEPTEMBER,2017,RT,U3,EPBR,1,2
SEPTEMBER,2017,RT,U3,THATCH,63,70
SEPTEMBER,2017,RT,U3,BARE,3,5
SEPTEMBER,2017,RT,U2,EPCA,32,45
SEPTEMBER,2017,RT,U2,STPU,25,50
SEPTEMBER,2017,RT,U2,SIBE,1,2
SEPTEMBER,2017,RT,U2,BARE,17,45
SEPTEMBER,2017,RT,U2,THATCH,25,45
SEPTEMBER,2017,WT2,U2,STPU,53,83
SEPTEMBER,2017,WT2,U2,THATCH,47,100
SEPTEMBER,2017,WT2,T1,ZEMU,2,17
SEPTEMBER,2017,WT2,T1,CYER,7,14
SEPTEMBER,2017,WT2,T1,HOBR,25,35
SEPTEMBER,2017,WT2,T1,CEPA,3,9
SEPTEMBER,2017,WT2,T1,ELMA,22,34
SEPTEMBER,2017,WT2,T1,BARE,8,10
SEPTEMBER,2017,WT2,T1,THATCH,31,70
SEPTEMBER,2017,WT2,T1,JUPA,2,4
SEPTEMBER,2017,WT2,U1,CEPA,20,29
SEPTEMBER,2017,WT2,U1,STPU,45,90
SEPTEMBER,2017,WT2,U1,BARE,12,16
SEPTEMBER,2017,WT2,U1,THATCH,32,90
SEPTEMBER,2017,WT2,C1,ELMA,55,70
SEPTEMBER,2017,WT2,C1,SCPU,25,30
SEPTEMBER,2017,WT2,C1,BARE,20,40
SEPTEMBER,2017,WT2,C2,ELMA,98,100
SEPTEMBER,2017,WT2,C2,BARE,2,4
SEPTEMBER,2017,WT2,C3,ELMA,97,100
SEPTEMBER,2017,WT2,C3,BARE,3,15
SEPTEMBER,2017,WT2,T2,BOMA,15,20
SEPTEMBER,2017,WT2,T2,DISP,50,80
SEPTEMBER,2017,WT2,T2,ELMA,36,45
SEPTEMBER,2017,WT2,T3,DISP,95,100
SEPTEMBER,2017,WT2,T3,ELMA,11,14
SEPTEMBER,2017,WT2,T3,THATCH,3,15
SEPTEMBER,2017,WT2,U3,CEPA,24,29
SEPTEMBER,2017,WT2,U3,STPU,50,100
SEPTEMBER,2017,WT2,U3,FRSA,1,1
SEPTEMBER,2017,WT2,U3,THATCH,11,25
SEPTEMBER,2017,WT2,U3,BARE,20,40
SEPTEMBER,2017,WT1,U1,STPU,61,100
SEPTEMBER,2017,WT1,U1,BARE,50,60
SEPTEMBER,2017,WT1,U1,THATCH,14,16
SEPTEMBER,2017,WT1,U1,BAPI,1,1
